timestamp,occupancy_t4013,speed_t4013,occupancy_6005,speed_6005
2015-09-14 05:38:00,4.72,65,6.17,86
2015-09-14 05:43:00,2.39,67,8.39,84
2015-09-14 05:48:00,5.22,62,3.72,93
2015-09-14 05:53:00,3.67,69,5.83,78
2015-09-14 05:58:00,3.11,67,8.22,91
2015-09-14 06:03:00,8.0,66,9.0,87
2015-09-14 06:08:00,6.06,64,16.72,81
2015-09-14 06:13:00,8.61,65,10.33,86
2015-09-14 06:18:00,4.06,65,8.5,86
2015-09-14 06:23:00,10.39,61,13.56,71
2015-09-14 06:28:00,13.39,66,18.33,85
2015-09-14 06:33:00,4.89,64,9.83,81
2015-09-14 06:38:00,6.83,64,9.06,76
2015-09-14 06:43:00,8.39,63,17.11,91
2015-09-14 08:23:00,12.11,65,9.83,90
2015-09-14 08:38:00,6.5,64,9.28,87
2015-09-14 08:43:00,10.78,64,4.28,88
2015-09-14 08:48:00,15.39,59,6.44,86
2015-09-14 08:53:00,11.94,63,3.83,83
2015-09-14 08:58:00,3.56,68,7.5,82
2015-09-14 09:03:00,3.94,64,1.06,87
2015-09-14 09:08:00,5.78,62,1.17,86
2015-09-14 09:13:00,10.17,61,6.72,74
2015-09-14 09:23:00,9.94,62,3.33,78
2015-09-14 09:28:00,8.67,66,2.44,85
2015-09-14 09:33:00,14.28,61,5.83,69
2015-09-14 09:43:00,5.5,66,4.61,77
2015-09-14 09:48:00,11.78,64,3.06,83
2015-09-14 09:53:00,8.11,63,1.17,82
2015-09-14 09:58:00,13.11,60,2.28,87
2015-09-14 10:03:00,5.67,63,4.11,88
2015-09-14 10:08:00,9.67,65,2.72,85
2015-09-14 10:13:00,8.39,65,3.5,75
2015-09-14 10:18:00,5.56,65,2.17,95
2015-09-14 10:23:00,6.72,61,6.83,93
2015-09-14 10:28:00,9.22,60,8.61,85
2015-09-14 10:33:00,7.06,64,1.83,77
2015-09-14 10:38:00,10.33,59,4.5,81
2015-09-14 10:43:00,6.22,64,5.06,78
2015-09-14 10:48:00,11.28,64,4.89,78
2015-09-14 10:53:00,6.67,66,1.78,79
2015-09-14 10:58:00,10.56,64,2.44,92
2015-09-14 11:03:00,6.11,65,2.44,75
2015-09-14 11:33:00,8.17,66,4.22,70
2015-09-14 11:38:00,5.44,63,3.33,79
2015-09-14 11:48:00,1.89,61,4.11,73
2015-09-14 11:53:00,13.44,60,5.0,87
2015-09-14 11:58:00,10.39,63,1.67,84
2015-09-14 12:03:00,8.39,63,1.0,79
2015-09-14 12:13:00,14.39,61,4.61,64
2015-09-14 12:18:00,8.39,62,2.06,82
2015-09-14 12:23:00,7.72,63,5.39,86
2015-09-14 12:28:00,7.44,64,5.0,98
2015-09-14 12:33:00,8.28,63,4.5,92
2015-09-14 12:43:00,8.22,61,1.06,80
2015-09-14 12:48:00,5.22,64,7.44,88
2015-09-14 13:03:00,8.67,65,1.83,76
2015-09-14 13:08:00,7.83,61,3.72,75
2015-09-14 13:13:00,9.89,64,2.94,90
2015-09-14 13:15:00,10.33,64,3.61,79
2015-09-14 13:20:00,8.11,58,2.17,90
2015-09-14 13:35:00,7.0,62,3.06,92
2015-09-14 13:40:00,1.5,60,3.22,84
2015-09-14 13:45:00,4.78,61,6.17,87
2015-09-14 13:55:00,5.78,65,4.5,89
2015-09-14 14:00:00,10.83,65,4.28,63
2015-09-14 14:05:00,12.0,57,4.39,78
2015-09-14 14:10:00,12.22,65,7.33,83
2015-09-14 14:15:00,7.94,66,5.0,74
2015-09-14 14:20:00,9.11,66,2.28,99
2015-09-14 14:25:00,9.67,66,4.22,73
2015-09-14 14:30:00,6.89,68,1.28,92
2015-09-14 14:35:00,5.17,65,6.56,88
2015-09-14 14:40:00,17.33,59,5.0,84
2015-09-14 14:45:00,2.67,65,5.17,86
2015-09-14 15:05:00,8.39,64,4.39,87
2015-09-14 15:10:00,9.89,65,5.94,87
2015-09-14 15:15:00,5.5,67,6.44,92
2015-09-14 15:20:00,8.17,64,1.28,79
2015-09-14 15:30:00,8.94,63,1.94,82
2015-09-14 15:35:00,8.28,65,5.56,94
2015-09-14 15:40:00,13.28,63,4.78,87
2015-09-14 15:45:00,12.56,61,3.33,78
2015-09-14 15:50:00,13.61,63,3.22,81
2015-09-14 15:55:00,4.22,64,3.11,77
2015-09-14 16:05:00,8.83,64,3.11,82
2015-09-14 16:10:00,6.39,61,3.22,71
2015-09-14 16:15:00,7.94,63,3.11,81
2015-09-14 16:20:00,11.06,62,2.17,83
2015-09-14 16:30:00,3.83,61,1.83,93
2015-09-14 16:35:00,7.89,65,2.72,84
2015-09-14 16:40:00,9.0,64,3.72,94
2015-09-14 16:45:00,7.5,66,2.33,74
2015-09-14 16:50:00,14.33,62,6.72,87
2015-09-14 16:55:00,11.5,65,5.06,76
2015-09-14 17:00:00,7.78,62,4.28,98
2015-09-14 17:10:00,8.56,61,4.11,84
2015-09-14 17:15:00,9.17,65,6.44,80
2015-09-14 17:20:00,6.11,66,5.67,83
2015-09-14 17:25:00,4.89,68,7.5,66
2015-09-14 17:30:00,7.22,64,5.17,73
2015-09-14 17:35:00,4.83,68,3.22,84
2015-09-14 17:40:00,8.61,64,2.94,88
2015-09-14 17:45:00,12.28,65,3.11,69
2015-09-14 17:50:00,7.22,69,4.67,91
2015-09-14 17:55:00,6.56,64,1.56,86
2015-09-14 18:00:00,2.78,60,3.11,79
2015-09-14 18:05:00,5.33,62,1.17,83
2015-09-14 18:10:00,8.39,61,3.83,84
2015-09-14 18:20:00,7.83,64,3.5,80
2015-09-14 18:25:00,10.94,61,2.06,63
2015-09-14 18:30:00,2.72,68,1.56,83
2015-09-14 18:35:00,9.67,62,2.94,85
2015-09-14 18:45:00,9.22,64,2.94,82
2015-09-14 18:50:00,3.44,66,5.44,90
2015-09-14 18:55:00,4.83,65,3.61,88
2015-09-14 19:01:00,6.83,62,1.78,86
2015-09-14 19:05:00,7.94,61,1.39,83
2015-09-14 19:10:00,8.83,66,2.33,87
2015-09-14 19:15:00,8.83,64,1.83,90
2015-09-14 19:20:00,6.56,65,2.72,86
2015-09-14 19:30:00,2.5,68,0.89,76
2015-09-14 19:40:00,8.94,62,2.44,90
2015-09-14 19:45:00,7.56,62,1.78,73
2015-09-14 19:55:00,9.44,63,3.11,83
2015-09-14 20:05:00,2.28,61,1.94,94
2015-09-14 20:10:00,9.78,64,2.44,78
2015-09-14 20:15:00,5.11,60,1.78,83
2015-09-14 20:20:00,3.67,63,1.28,74
2015-09-14 20:30:00,3.33,63,1.78,82
2015-09-14 20:50:00,5.56,61,1.78,87
2015-09-14 20:55:00,2.17,63,1.56,86
2015-09-14 21:05:00,1.61,61,2.33,56
2015-09-14 21:10:00,3.28,61,2.33,76
2015-09-14 21:35:00,1.67,64,0.5,78
2015-09-14 21:45:00,6.28,64,2.17,91
2015-09-14 21:55:00,1.72,60,1.94,87
2015-09-14 22:06:00,0.83,64,1.06,74
2015-09-14 22:11:00,6.61,66,1.0,78
2015-09-14 22:21:00,0.83,70,0.67,87
2015-09-14 22:25:00,1.0,61,2.06,66
2015-09-14 22:30:00,0.94,63,1.17,76
2015-09-14 22:40:00,3.5,61,0.61,79
2015-09-14 23:01:00,2.39,68,1.0,75
2015-09-14 23:11:00,2.39,65,0.67,78
2015-09-14 23:15:00,1.56,59,0.39,85
2015-09-14 23:41:00,2.83,62,0.39,70
2015-09-14 23:51:00,1.0,59,0.39,65
2015-09-15 00:16:00,1.61,63,0.0,59
2015-09-15 00:56:00,0.78,67,2.17,75
2015-09-15 01:25:00,1.0,63,0.0,68
2015-09-15 01:40:00,2.83,63,0.78,75
2015-09-15 02:06:00,0.78,53,0.0,61
2015-09-15 02:56:00,3.61,58,2.44,74
2015-09-15 03:01:00,1.67,54,0.89,73
2015-09-15 03:25:00,2.78,63,0.28,77
2015-09-15 03:30:00,0.56,65,0.61,87
2015-09-15 03:45:00,0.67,72,1.06,91
2015-09-15 04:01:00,0.61,70,1.39,75
2015-09-15 04:06:00,3.5,65,1.28,71
2015-09-15 04:10:00,2.83,59,1.0,67
2015-09-15 04:16:00,0.78,59,1.0,85
2015-09-15 04:26:00,4.28,66,2.28,90
2015-09-15 04:31:00,0.83,60,0.78,88
2015-09-15 04:35:00,0.72,62,0.61,86
2015-09-15 04:46:00,2.72,63,2.06,86
2015-09-15 04:55:00,3.06,65,3.44,78
2015-09-15 05:01:00,4.61,66,3.11,79
2015-09-15 05:05:00,5.33,61,2.67,87
2015-09-15 05:10:00,4.56,62,3.33,87
2015-09-15 05:15:00,4.56,61,3.61,79
2015-09-15 05:20:00,0.72,63,3.72,78
2015-09-15 05:26:00,5.67,67,8.22,79
2015-09-15 05:31:00,4.17,62,8.28,73
2015-09-15 05:36:00,5.28,62,5.06,85
2015-09-15 05:46:00,1.33,66,3.89,82
2015-09-15 05:51:00,6.39,62,2.56,95
2015-09-15 05:55:00,3.72,68,7.33,85
2015-09-15 06:00:00,12.28,62,9.83,89
2015-09-15 06:10:00,10.33,63,11.72,94
2015-09-15 06:16:00,13.83,64,14.28,80
2015-09-15 06:20:00,8.78,64,9.94,89
2015-09-15 06:25:00,7.56,63,13.94,87
2015-09-15 06:30:00,9.33,64,14.17,84
2015-09-15 06:35:00,10.78,61,11.11,96
2015-09-15 06:41:00,9.83,66,17.94,80
2015-09-15 06:45:00,7.28,66,7.61,79
2015-09-15 06:50:00,10.17,65,6.67,80
2015-09-15 06:55:00,7.61,63,22.28,64
2015-09-15 07:00:00,12.11,63,13.78,74
2015-09-15 07:11:00,14.17,58,15.94,83
2015-09-15 07:16:00,10.28,67,8.61,89
2015-09-15 07:21:00,11.89,62,17.39,86
2015-09-15 07:26:00,9.17,63,13.39,88
2015-09-15 07:31:00,7.33,61,9.83,78
2015-09-15 07:36:00,11.5,62,12.28,85
2015-09-15 07:41:00,11.39,63,14.44,84
2015-09-15 07:46:00,7.89,65,9.83,70
2015-09-15 07:51:00,7.67,62,10.17,72
2015-09-15 07:56:00,9.06,65,9.56,97
2015-09-15 08:06:00,9.67,63,8.67,83
2015-09-15 08:11:00,9.78,63,4.0,74
2015-09-15 08:16:00,11.83,63,8.39,91
2015-09-15 08:21:00,12.44,62,12.78,71
2015-09-15 08:26:00,8.28,66,6.33,88
2015-09-15 08:31:00,12.61,61,3.44,95
2015-09-15 08:41:00,8.17,63,3.89,73
2015-09-15 08:46:00,5.22,67,5.83,83
2015-09-15 08:51:00,12.06,67,4.78,78
2015-09-15 08:56:00,14.61,64,5.78,75
2015-09-15 09:01:00,15.0,57,5.39,75
2015-09-15 09:06:00,8.72,64,4.11,61
2015-09-15 09:11:00,7.06,61,1.94,96
2015-09-15 09:16:00,10.22,64,5.67,84
2015-09-15 09:21:00,8.11,64,3.72,82
2015-09-15 09:26:00,11.44,61,7.89,74
2015-09-15 09:31:00,15.5,60,5.56,86
2015-09-15 09:36:00,7.44,63,4.22,70
2015-09-15 09:41:00,2.94,62,4.11,91
2015-09-15 09:46:00,12.17,63,13.28,72
2015-09-15 09:51:00,14.56,62,4.61,79
2015-09-15 10:01:00,7.94,61,0.22,79
2015-09-15 10:06:00,7.44,60,7.89,80
2015-09-15 10:11:00,5.0,61,5.0,85
2015-09-15 10:21:00,8.94,62,0.89,89
2015-09-15 10:31:00,11.72,63,2.17,91
2015-09-15 10:36:00,11.83,65,3.11,78
2015-09-15 10:41:00,6.94,63,2.72,91
2015-09-15 10:46:00,6.78,65,6.44,84
2015-09-15 10:51:00,6.83,66,3.89,72
2015-09-15 11:01:00,11.56,64,5.28,82
2015-09-15 11:06:00,12.11,63,2.17,82
2015-09-15 11:11:00,9.0,58,7.83,82
2015-09-15 11:16:00,6.94,64,4.39,81
2015-09-15 11:21:00,10.0,63,3.72,84
2015-09-15 11:26:00,5.39,66,1.67,92
2015-09-15 11:31:00,8.89,64,4.22,99
2015-09-15 11:36:00,5.94,62,6.28,82
2015-09-15 11:41:00,10.5,63,1.39,82
2015-09-15 11:46:00,5.83,62,3.5,76
2015-09-15 11:51:00,11.67,64,3.89,65
2015-09-15 11:56:00,4.22,67,4.39,87
2015-09-15 12:01:00,7.56,64,1.78,76
2015-09-15 12:06:00,6.83,62,2.83,76
2015-09-15 12:11:00,4.5,61,1.39,89
2015-09-15 12:21:00,13.28,61,2.44,68
2015-09-15 12:26:00,7.06,64,6.83,81
2015-09-15 12:31:00,3.67,66,4.61,87
2015-09-15 12:36:00,13.56,60,3.72,83
2015-09-15 12:46:00,5.44,65,1.06,88
2015-09-15 12:51:00,5.33,64,3.72,84
2015-09-15 12:56:00,7.39,61,2.28,78
2015-09-15 13:01:00,9.5,62,1.67,76
2015-09-15 13:06:00,6.39,64,2.28,75
2015-09-15 13:11:00,14.11,62,4.67,90
2015-09-15 13:16:00,6.83,60,3.06,88
2015-09-15 13:21:00,7.94,65,2.72,80
2015-09-15 13:26:00,12.61,62,3.72,75
2015-09-15 13:31:00,8.78,66,6.44,80
2015-09-15 13:36:00,10.33,63,1.56,92
2015-09-15 13:46:00,6.56,63,2.28,92
2015-09-15 13:51:00,7.33,62,1.94,90
2015-09-15 13:54:00,9.83,62,0.61,88
2015-09-15 13:59:00,8.17,61,4.61,84
2015-09-15 14:04:00,4.89,63,8.11,78
2015-09-15 14:09:00,9.28,64,2.83,79
2015-09-15 14:14:00,12.17,67,4.89,82
2015-09-15 14:19:00,7.06,68,5.06,90
2015-09-15 14:24:00,5.83,66,4.0,77
2015-09-15 14:29:00,9.11,62,5.28,87
2015-09-15 14:39:00,7.0,63,2.67,84
2015-09-15 14:44:00,12.78,63,2.83,74
2015-09-15 14:49:00,7.39,62,4.5,88
2015-09-15 14:54:00,6.06,63,2.33,83
2015-09-15 15:04:00,10.83,61,5.17,76
2015-09-15 15:09:00,11.17,65,5.78,85
2015-09-15 15:14:00,11.39,66,4.39,85
2015-09-15 15:19:00,8.33,65,3.06,85
2015-09-15 15:24:00,11.56,63,4.67,100
2015-09-15 15:29:00,5.33,63,5.39,85
2015-09-15 15:34:00,7.89,62,5.94,86
2015-09-15 15:39:00,11.06,65,1.78,84
2015-09-15 15:44:00,8.0,65,7.11,95
2015-09-15 15:49:00,8.11,65,3.33,92
2015-09-15 15:54:00,8.83,60,5.44,77
2015-09-15 15:59:00,7.67,63,4.5,83
2015-09-15 16:04:00,9.94,63,6.28,79
2015-09-15 16:09:00,7.72,64,5.17,81
2015-09-15 16:14:00,5.94,63,8.78,79
2015-09-15 16:19:00,9.44,63,5.44,98
2015-09-15 16:24:00,4.06,62,6.44,70
2015-09-15 16:29:00,7.94,63,9.0,85
2015-09-15 16:34:00,10.78,62,4.22,90
2015-09-15 16:39:00,9.67,62,6.06,90
2015-09-15 16:44:00,8.5,66,7.06,93
2015-09-15 16:49:00,7.39,63,4.89,90
2015-09-15 16:54:00,9.72,65,1.39,75
2015-09-15 16:59:00,6.94,65,5.39,78
2015-09-15 17:04:00,8.22,63,1.94,93
2015-09-15 17:09:00,6.44,62,3.83,75
2015-09-15 17:14:00,11.22,66,5.0,78
2015-09-15 17:19:00,4.89,64,5.78,80
2015-09-15 17:24:00,6.56,60,10.72,88
2015-09-15 17:29:00,11.39,62,10.44,84
2015-09-15 17:39:00,7.5,65,5.39,85
2015-09-15 17:44:00,11.67,63,3.22,85
2015-09-15 17:49:00,13.0,63,0.61,74
2015-09-15 17:54:00,9.33,66,5.67,92
2015-09-15 18:04:00,6.61,64,5.06,72
2015-09-15 18:09:00,3.06,64,6.28,76
2015-09-15 18:14:00,4.06,66,5.39,94
2015-09-15 18:19:00,10.56,63,2.44,92
2015-09-15 18:24:00,9.44,62,4.67,69
2015-09-15 18:39:00,4.94,64,2.28,90
2015-09-15 18:44:00,5.33,61,2.06,87
2015-09-15 18:49:00,4.67,65,3.89,86
2015-09-15 18:54:00,6.56,64,1.94,86
2015-09-15 18:59:00,7.83,68,3.33,82
2015-09-15 19:04:00,4.61,67,4.61,80
2015-09-15 19:14:00,3.5,65,5.06,74
2015-09-15 19:29:00,8.67,66,3.72,71
2015-09-15 19:34:00,1.83,62,1.83,80
2015-09-15 19:44:00,3.67,61,1.67,69
2015-09-15 19:49:00,5.17,63,3.72,81
2015-09-15 19:54:00,7.06,63,3.22,68
2015-09-15 19:59:00,6.67,65,5.83,91
2015-09-15 20:09:00,5.72,60,2.17,77
2015-09-15 20:14:00,2.44,62,5.28,75
2015-09-15 20:19:00,7.0,61,4.22,73
2015-09-15 20:29:00,4.06,59,1.06,83
2015-09-15 20:34:00,8.61,64,1.17,75
2015-09-15 20:39:00,3.17,66,0.78,68
2015-09-15 20:44:00,4.17,64,1.67,79
2015-09-15 20:49:00,5.94,58,2.28,88
2015-09-15 20:54:00,1.5,64,0.67,82
2015-09-15 20:59:00,7.5,64,4.5,77
2015-09-15 21:04:00,5.5,62,1.28,72
2015-09-15 21:09:00,1.56,65,0.39,77
2015-09-15 21:14:00,7.39,61,0.67,81
2015-09-15 21:19:00,2.33,62,2.33,83
2015-09-15 21:24:00,2.22,65,0.78,76
2015-09-15 21:29:00,2.89,60,2.17,73
2015-09-15 21:34:00,4.94,62,1.94,64
2015-09-15 21:39:00,11.94,64,1.67,75
2015-09-15 21:59:00,1.89,65,1.67,69
2015-09-15 22:19:00,3.11,60,0.89,71
2015-09-15 22:24:00,0.72,59,1.56,77
2015-09-15 22:34:00,2.39,60,0.28,87
2015-09-15 22:44:00,1.56,66,0.89,72
2015-09-15 22:59:00,2.28,62,0.67,92
2015-09-15 23:04:00,4.39,62,1.44,86
2015-09-15 23:19:00,2.28,59,1.44,89
2015-09-15 23:24:00,0.44,61,0.0,87
2015-09-15 23:29:00,2.28,63,1.0,84
2015-09-15 23:34:00,7.28,60,1.0,81
2015-09-15 23:44:00,0.83,63,0.61,76
2015-09-16 00:09:00,0.78,55,0.89,78
2015-09-16 00:19:00,0.72,65,1.83,91
2015-09-16 00:34:00,4.28,62,0.0,103
2015-09-16 00:44:00,3.72,63,0.0,101
2015-09-16 01:14:00,0.83,55,0.61,91
2015-09-16 01:19:00,1.06,48,0.78,91
2015-09-16 01:29:00,0.83,62,0.0,92
2015-09-16 01:39:00,0.94,57,1.78,88
2015-09-16 02:49:00,1.67,59,0.61,67
2015-09-16 03:04:00,1.89,52,1.28,57
2015-09-16 03:14:00,1.94,59,1.17,77
2015-09-16 03:19:00,0.78,65,0.78,85
2015-09-16 03:29:00,2.17,50,0.89,74
2015-09-16 03:34:00,1.33,68,0.0,76
2015-09-16 03:39:00,3.94,59,1.94,70
2015-09-16 03:49:00,2.39,65,0.28,80
2015-09-16 03:59:00,2.33,65,3.44,83
2015-09-16 04:14:00,3.06,60,1.78,75
2015-09-16 04:29:00,2.94,66,1.94,89
2015-09-16 04:44:00,4.72,62,0.78,83
2015-09-16 04:49:00,3.44,61,0.67,85
2015-09-16 05:09:00,4.33,64,3.89,93
2015-09-16 05:14:00,4.67,64,6.44,90
2015-09-16 05:19:00,5.89,64,6.33,106
2015-09-16 05:24:00,1.61,65,6.56,94
2015-09-16 05:29:00,4.39,67,13.5,74
2015-09-16 05:39:00,8.72,64,4.0,98
2015-09-16 05:44:00,9.94,66,5.83,87
2015-09-16 05:49:00,4.78,67,8.78,82
2015-09-16 05:54:00,10.67,63,9.06,95
2015-09-16 05:59:00,9.11,64,8.5,91
2015-09-16 06:04:00,3.83,65,9.17,86
2015-09-16 06:09:00,8.28,62,11.5,81
2015-09-16 06:14:00,14.17,61,10.83,74
2015-09-16 06:19:00,11.61,62,12.22,80
2015-09-16 06:24:00,5.39,64,17.56,71
2015-09-16 06:29:00,7.11,66,13.28,86
2015-09-16 06:34:00,13.5,63,16.11,75
2015-09-16 06:39:00,9.67,65,11.06,82
2015-09-16 06:44:00,6.06,66,14.78,85
2015-09-16 06:49:00,9.56,64,10.44,91
2015-09-16 06:54:00,7.44,63,11.83,76
2015-09-16 06:59:00,10.44,64,14.67,84
2015-09-16 07:04:00,15.61,61,17.17,82
2015-09-16 07:09:00,11.89,64,14.67,77
2015-09-16 07:14:00,4.61,66,10.44,84
2015-09-16 07:19:00,8.56,65,17.56,77
2015-09-16 07:24:00,7.94,63,11.22,85
2015-09-16 07:29:00,11.22,62,10.17,95
2015-09-16 07:34:00,13.61,64,12.22,87
2015-09-16 07:39:00,7.67,61,8.0,81
2015-09-16 07:44:00,10.33,61,18.67,84
2015-09-16 07:49:00,11.94,65,8.89,84
2015-09-16 07:54:00,16.44,25,10.28,91
2015-09-16 07:59:00,32.17,19,15.83,86
2015-09-16 08:04:00,26.0,15,12.61,86
2015-09-16 08:09:00,38.83,17,5.28,77
2015-09-16 08:14:00,12.78,24,13.0,77
2015-09-16 08:19:00,38.28,25,8.11,82
2015-09-16 08:24:00,33.5,19,7.72,86
2015-09-16 08:29:00,22.5,39,7.61,84
2015-09-16 08:34:00,27.17,21,5.94,64
2015-09-16 08:39:00,29.94,22,8.11,83
2015-09-16 08:44:00,27.83,41,8.22,80
2015-09-16 08:49:00,7.78,65,4.39,78
2015-09-16 08:54:00,12.83,61,6.72,95
2015-09-16 08:59:00,15.28,60,5.56,93
2015-09-16 09:04:00,9.11,65,6.17,73
2015-09-16 09:09:00,9.22,62,4.0,86
2015-09-16 09:14:00,9.83,61,6.17,62
2015-09-16 09:19:00,8.44,63,2.72,86
2015-09-16 09:24:00,11.5,64,8.67,84
2015-09-16 09:29:00,8.0,60,3.61,78
2015-09-16 09:34:00,12.89,62,9.28,78
2015-09-16 09:39:00,4.56,64,5.67,79
2015-09-16 09:49:00,9.61,65,3.33,91
2015-09-16 09:54:00,10.17,63,6.44,70
2015-09-16 09:59:00,12.22,61,3.72,76
2015-09-16 10:04:00,9.61,62,1.67,93
2015-09-16 10:09:00,9.0,61,3.33,88
2015-09-16 10:14:00,6.67,64,2.17,83
2015-09-16 10:19:00,3.94,63,6.56,81
2015-09-16 10:24:00,16.33,56,4.39,90
2015-09-16 10:29:00,10.0,64,3.33,96
2015-09-16 10:34:00,8.67,65,2.67,81
2015-09-16 10:39:00,11.06,65,1.67,88
2015-09-16 10:44:00,5.44,66,8.67,70
2015-09-16 10:49:00,6.61,65,3.5,74
2015-09-16 10:54:00,3.44,63,3.61,64
2015-09-16 10:59:00,7.44,61,4.78,81
2015-09-16 11:04:00,13.67,61,2.06,76
2015-09-16 11:09:00,5.56,59,3.5,73
2015-09-16 11:14:00,11.11,62,6.06,83
2015-09-16 11:24:00,15.72,60,3.06,83
2015-09-16 11:29:00,8.61,62,1.44,62
2015-09-16 11:34:00,12.67,62,1.39,68
2015-09-16 11:39:00,13.06,64,2.17,84
2015-09-16 11:44:00,10.39,66,5.39,76
2015-09-16 11:49:00,7.5,62,1.94,81
2015-09-16 11:54:00,4.11,64,2.17,93
2015-09-16 11:59:00,5.5,62,2.17,92
2015-09-16 12:04:00,11.56,60,4.11,68
2015-09-16 12:09:00,3.83,62,4.28,84
2015-09-16 12:14:00,8.22,63,1.67,83
2015-09-16 12:19:00,6.5,62,6.44,85
2015-09-16 12:24:00,4.33,65,3.5,71
2015-09-16 12:29:00,7.72,64,4.67,78
2015-09-16 12:34:00,14.0,64,2.94,77
2015-09-16 12:39:00,5.11,64,2.72,77
2015-09-16 12:44:00,8.56,62,2.17,88
2015-09-16 12:49:00,6.39,61,1.67,80
2015-09-16 12:54:00,4.0,64,4.22,89
2015-09-16 12:59:00,2.56,66,2.33,89
2015-09-16 13:04:00,8.89,62,2.33,80
2015-09-16 13:09:00,6.11,64,1.67,72
2015-09-16 13:14:00,6.67,63,4.89,88
2015-09-16 13:19:00,10.0,60,2.56,72
2015-09-16 13:24:00,8.56,64,4.22,85
2015-09-16 13:29:00,5.22,66,2.56,85
2015-09-16 13:34:00,13.22,62,1.67,89
2015-09-16 13:39:00,8.94,63,6.17,82
2015-09-16 13:44:00,14.33,59,1.83,87
2015-09-16 13:54:00,14.67,64,4.28,69
2015-09-16 13:59:00,5.61,60,3.5,78
2015-09-16 14:04:00,11.44,62,2.94,87
2015-09-16 14:09:00,9.44,61,8.0,82
2015-09-16 14:14:00,6.11,63,3.44,78
2015-09-16 14:19:00,8.22,67,3.83,91
2015-09-16 14:24:00,10.17,67,6.83,83
2015-09-16 14:29:00,8.83,66,5.94,73
2015-09-16 14:30:00,6.61,65,2.94,75
2015-09-16 14:35:00,6.0,61,1.44,75
2015-09-16 14:40:00,6.83,66,4.5,83
2015-09-16 14:50:00,12.44,61,1.39,84
2015-09-16 14:55:00,9.83,62,4.11,85
2015-09-16 15:00:00,5.89,69,1.17,85
2015-09-16 15:05:00,5.78,64,5.28,86
2015-09-16 15:10:00,12.39,63,4.11,79
2015-09-16 15:15:00,9.11,66,2.83,85
2015-09-16 15:25:00,15.11,60,4.89,78
2015-09-16 15:30:00,16.0,60,3.61,94
2015-09-16 15:35:00,6.72,62,2.17,83
2015-09-16 15:40:00,11.06,56,5.78,73
2015-09-16 15:45:00,8.78,61,7.5,67
2015-09-16 15:50:00,12.56,61,6.06,83
2015-09-16 15:55:00,14.78,66,1.06,81
2015-09-16 16:00:00,2.78,66,8.67,83
2015-09-16 16:05:00,6.17,65,4.11,68
2015-09-16 16:10:00,8.89,64,4.28,77
2015-09-16 16:15:00,9.83,64,3.06,70
2015-09-16 16:20:00,8.67,62,6.06,75
2015-09-16 16:25:00,6.78,69,5.83,74
2015-09-16 16:30:00,5.11,67,2.44,87
2015-09-16 16:35:00,11.33,65,2.28,85
2015-09-16 16:40:00,8.33,68,4.61,93
2015-09-16 16:45:00,5.83,64,5.56,75
2015-09-16 16:55:00,5.67,68,5.83,99
2015-09-16 17:00:00,19.0,60,3.11,84
2015-09-16 17:05:00,11.89,65,3.89,87
2015-09-16 17:10:00,5.39,63,2.83,82
2015-09-16 17:15:00,5.17,66,3.44,84
2015-09-16 17:20:00,10.78,59,2.44,76
2015-09-16 17:25:00,9.5,66,1.44,98
2015-09-16 17:30:00,11.28,63,5.56,87
2015-09-16 17:35:00,8.44,65,4.78,94
2015-09-16 17:45:00,5.44,64,3.61,92
2015-09-16 17:50:00,7.44,62,1.39,83
2015-09-16 17:55:00,7.0,67,0.67,76
2015-09-16 18:00:00,8.17,66,5.94,71
2015-09-16 18:05:00,11.94,64,3.83,84
2015-09-16 18:10:00,11.06,64,4.61,87
2015-09-16 18:15:00,8.56,63,5.83,90
2015-09-16 18:20:00,9.0,66,4.0,76
2015-09-16 18:30:00,5.11,67,5.94,89
2015-09-16 18:35:00,8.17,69,1.83,95
2015-09-16 18:40:00,3.94,64,1.94,84
2015-09-16 18:45:00,4.67,66,1.83,72
2015-09-16 18:50:00,8.72,63,2.72,83
2015-09-16 18:55:00,4.44,65,3.11,68
2015-09-16 19:00:00,4.72,64,4.89,93
2015-09-16 19:05:00,5.56,63,0.89,76
2015-09-16 19:10:00,7.5,54,2.33,93
2015-09-16 19:15:00,6.56,63,1.56,93
2015-09-16 19:20:00,5.72,64,2.72,88
2015-09-16 19:25:00,0.78,75,2.83,93
2015-09-16 19:30:00,4.44,62,2.33,84
2015-09-16 19:35:00,6.44,61,2.83,71
2015-09-16 19:40:00,4.06,64,3.06,72
2015-09-16 19:45:00,4.78,65,6.44,79
2015-09-16 19:50:00,5.72,64,1.56,79
2015-09-16 19:55:00,7.61,63,4.39,88
2015-09-16 20:00:00,4.33,62,1.39,80
2015-09-16 20:05:00,7.11,62,4.11,64
2015-09-16 20:10:00,3.11,64,1.44,78
2015-09-16 20:15:00,3.22,57,1.56,89
2015-09-16 20:20:00,4.44,65,4.67,82
2015-09-16 20:25:00,2.5,60,0.67,86
2015-09-16 20:30:00,7.0,62,5.67,81
2015-09-16 20:35:00,2.39,63,2.67,69
2015-09-16 20:40:00,1.56,69,1.28,68
2015-09-16 20:45:00,1.72,59,2.06,86
2015-09-16 20:50:00,2.11,52,2.72,93
