timestamp,ec2_cpu,ec2_net,elb_req
2014-04-13 16:59:00,95.374,3252220.0,133.0
2014-04-13 17:04:00,95.872,242016.0,151.0
2014-04-13 17:09:00,97.166,3261850.0,29.0
2014-04-13 17:14:00,93.822,255013.0,203.0
2014-04-13 17:19:00,94.992,252346.0,99.0
2014-04-13 17:24:00,93.542,248963.0,18.0
2014-04-13 17:29:00,96.48,260418.0,66.0
2014-04-13 17:34:00,94.542,243351.0,40.0
2014-04-13 17:39:00,94.462,271355.0,82.0
2014-04-13 17:44:00,94.828,251294.0,9.0
2014-04-13 17:49:00,94.958,226718.0,66.0
2014-04-13 17:54:00,95.834,268437.0,11.0
2014-04-13 17:59:00,96.626,3233020.0,87.0
2014-04-13 18:04:00,95.334,256032.0,57.0
2014-04-13 18:09:00,94.584,3255440.0,12.0
2014-04-13 18:14:00,92.63,260018.0,60.0
2014-04-13 18:19:00,97.558,239642.0,63.0
2014-04-13 18:24:00,96.294,262088.0,124.0
2014-04-13 18:29:00,94.916,251806.0,103.0
2014-04-13 18:34:00,94.458,248498.0,72.0
2014-04-13 18:39:00,93.936,255248.0,188.0
2014-04-13 18:44:00,95.126,248198.0,113.0
2014-04-13 18:49:00,95.5,250553.0,85.0
2014-04-13 18:54:00,94.692,245044.0,57.0
2014-04-13 18:59:00,95.086,3257440.0,70.0
2014-04-13 19:04:00,94.542,252943.0,9.0
2014-04-13 19:09:00,95.626,3245980.0,17.0
2014-04-13 19:14:00,94.084,233187.0,94.0
2014-04-13 19:19:00,97.584,255574.0,10.0
2014-04-13 19:24:00,94.308,256643.0,41.0
2014-04-13 19:29:00,93.92,247717.0,47.0
2014-04-13 19:34:00,94.134,244907.0,175.0
2014-04-13 19:39:00,93.672,247128.0,77.0
2014-04-13 19:44:00,95.278,247600.0,11.0
2014-04-13 19:49:00,95.102,248156.0,77.0
2014-04-13 19:54:00,93.916,265150.0,23.0
2014-04-13 19:59:00,94.606,3233210.0,8.0
2014-04-13 20:04:00,94.168,265336.0,14.0
2014-04-13 20:09:00,95.75,3230190.0,76.0
2014-04-13 20:14:00,94.678,252375.0,104.0
2014-04-13 20:19:00,95.166,243211.0,100.0
2014-04-13 20:24:00,95.18,251390.0,98.0
2014-04-13 20:29:00,94.376,245563.0,15.0
2014-04-13 20:34:00,92.958,228244.0,64.0
2014-04-13 20:39:00,95.084,254345.0,90.0
2014-04-13 20:44:00,95.126,240311.0,54.0
2014-04-13 20:49:00,93.96,259417.0,73.0
2014-04-13 20:54:00,93.584,249510.0,116.0
2014-04-13 20:59:00,94.156,3237050.0,57.0
2014-04-13 21:09:00,93.99,3254990.0,146.0
2014-04-13 21:14:00,93.274,243685.0,73.0
2014-04-13 21:19:00,94.162,232350.0,56.0
2014-04-13 21:24:00,94.0,254957.0,35.0
2014-04-13 21:29:00,95.0,247025.0,57.0
2014-04-13 21:34:00,96.584,254224.0,4.0
2014-04-13 21:39:00,92.75,258667.0,69.0
2014-04-13 21:44:00,94.458,249934.0,107.0
2014-04-13 21:49:00,97.29,252552.0,114.0
2014-04-13 21:54:00,93.75,257755.0,78.0
2014-04-13 21:59:00,94.666,3234060.0,38.0
2014-04-13 22:04:00,95.082,243386.0,16.0
2014-04-13 22:09:00,93.714,3238850.0,16.0
2014-04-13 22:14:00,93.894,254191.0,126.0
2014-04-13 22:19:00,93.966,245248.0,6.0
2014-04-13 22:24:00,96.238,248947.0,51.0
2014-04-13 22:29:00,94.006,246963.0,4.0
2014-04-13 22:34:00,94.996,234151.0,102.0
2014-04-13 22:39:00,96.0,255304.0,9.0
2014-04-13 22:44:00,93.416,244506.0,8.0
2014-04-13 22:49:00,94.19,255814.0,21.0
2014-04-13 22:54:00,97.694,240847.0,60.0
2014-04-13 22:59:00,95.834,3320290.0,120.0
2014-04-13 23:04:00,92.502,255712.0,220.0
2014-04-13 23:09:00,94.862,3259450.0,56.0
2014-04-13 23:14:00,95.628,246759.0,13.0
2014-04-13 23:19:00,95.15,235111.0,31.0
2014-04-13 23:24:00,93.75,271629.0,66.0
2014-04-13 23:29:00,94.166,241744.0,62.0
2014-04-13 23:34:00,94.374,253261.0,66.0
2014-04-13 23:39:00,96.508,253960.0,5.0
2014-04-13 23:44:00,94.924,250184.0,3.0
2014-04-13 23:49:00,95.584,235084.0,18.0
2014-04-13 23:54:00,93.054,271726.0,4.0
2014-04-13 23:59:00,93.666,3237680.0,7.0
2014-04-14 00:09:00,92.958,3243310.0,7.0
2014-04-14 00:14:00,91.542,247380.0,7.0
2014-04-14 00:19:00,92.004,253436.0,5.0
2014-04-14 00:24:00,95.166,249854.0,89.0
2014-04-14 00:29:00,93.666,258505.0,17.0
2014-04-14 00:34:00,92.804,234949.0,82.0
2014-04-14 00:39:00,93.75,253681.0,84.0
2014-04-14 00:44:00,94.596,241614.0,64.0
2014-04-14 00:49:00,95.208,251072.0,63.0
2014-04-14 00:54:00,93.916,249267.0,48.0
2014-04-14 00:59:00,93.334,3249270.0,34.0
2014-04-14 01:04:00,93.708,262681.0,41.0
2014-04-14 01:09:00,93.292,3242960.0,7.0
2014-04-14 01:14:00,93.162,253501.0,155.0
2014-04-14 01:19:00,96.004,241007.0,66.0
2014-04-14 01:24:00,95.858,254218.0,14.0
2014-04-14 01:29:00,93.708,241488.0,8.0
2014-04-14 01:34:00,94.928,260913.0,57.0
2014-04-14 01:39:00,95.566,245215.0,105.0
2014-04-14 01:44:00,95.374,251380.0,31.0
2014-04-14 01:49:00,96.396,240336.0,12.0
2014-04-14 01:54:00,97.084,251681.0,11.0
2014-04-14 01:59:00,95.042,3237150.0,59.0
2014-04-14 02:04:00,94.584,274330.0,59.0
2014-04-14 02:09:00,97.374,3222630.0,16.0
2014-04-14 02:14:00,96.124,243638.0,7.0
2014-04-14 02:19:00,93.708,255884.0,141.0
2014-04-14 02:24:00,94.5,243239.0,65.0
2014-04-14 02:29:00,95.32,258277.0,12.0
2014-04-14 02:34:00,94.292,240959.0,6.0
2014-04-14 02:39:00,94.758,266413.0,85.0
2014-04-14 02:44:00,93.708,226564.0,7.0
2014-04-14 02:49:00,94.5,257943.0,88.0
2014-04-14 02:54:00,94.792,241036.0,9.0
2014-04-14 02:59:00,92.542,3228220.0,16.0
2014-04-14 03:04:00,93.97,270504.0,6.0
2014-04-14 03:09:00,96.626,3236080.0,29.0
2014-04-14 03:14:00,96.792,249686.0,100.0
2014-04-14 03:19:00,92.274,233765.0,32.0
2014-04-14 03:24:00,93.666,246757.0,59.0
2014-04-14 03:29:00,96.834,3228160.0,6.0
2014-04-14 03:34:00,94.828,248919.0,18.0
2014-04-14 03:39:00,96.914,235369.0,52.0
2014-04-14 03:44:00,92.916,257814.0,161.0
2014-04-14 03:49:00,93.292,238726.0,105.0
2014-04-14 03:54:00,95.768,263029.0,12.0
2014-04-14 03:59:00,95.646,3236520.0,57.0
2014-04-14 04:04:00,94.148,248720.0,53.0
2014-04-14 04:09:00,93.648,3257700.0,66.0
2014-04-14 04:14:00,96.098,233011.0,42.0
2014-04-14 04:19:00,94.792,251556.0,6.0
2014-04-14 04:24:00,93.916,238617.0,7.0
2014-04-14 04:29:00,93.292,261755.0,26.0
2014-04-14 04:34:00,94.334,225593.0,6.0
2014-04-14 04:39:00,95.282,255809.0,12.0
2014-04-14 04:44:00,94.874,244315.0,18.0
2014-04-14 04:49:00,95.834,230856.0,25.0
2014-04-14 04:54:00,94.792,259247.0,158.0
2014-04-14 04:59:00,95.626,3245960.0,7.0
2014-04-14 05:04:00,96.666,261744.0,47.0
2014-04-14 05:09:00,96.0,3237500.0,168.0
2014-04-14 05:14:00,95.708,248712.0,54.0
2014-04-14 05:19:00,94.468,250321.0,57.0
2014-04-14 05:24:00,94.208,255288.0,79.0
2014-04-14 05:29:00,94.292,246289.0,182.0
2014-04-14 05:34:00,97.77,254512.0,50.0
2014-04-14 05:39:00,97.248,247413.0,120.0
2014-04-14 05:44:00,96.872,241317.0,22.0
2014-04-14 05:49:00,92.908,262489.0,85.0
2014-04-14 05:54:00,94.386,237921.0,90.0
2014-04-14 05:59:00,95.822,3246580.0,12.0
2014-04-14 06:04:00,93.708,256207.0,33.0
2014-04-14 06:09:00,93.732,3235850.0,32.0
2014-04-14 06:14:00,93.978,244128.0,21.0
2014-04-14 06:19:00,95.376,258393.0,9.0
2014-04-14 06:24:00,93.128,244173.0,113.0
2014-04-14 06:29:00,94.166,259180.0,17.0
2014-04-14 06:34:00,97.248,239867.0,5.0
2014-04-14 06:39:00,94.626,257970.0,12.0
2014-04-14 06:44:00,97.26,248844.0,7.0
2014-04-14 06:49:00,95.376,229546.0,11.0
2014-04-14 06:54:00,94.542,251849.0,8.0
2014-04-14 06:59:00,97.874,3238740.0,8.0
2014-04-14 07:04:00,93.456,264761.0,5.0
2014-04-14 07:09:00,94.5,3224250.0,61.0
2014-04-14 07:14:00,96.708,262425.0,6.0
2014-04-14 07:19:00,94.304,243641.0,10.0
2014-04-14 07:24:00,93.932,253186.0,40.0
2014-04-14 07:29:00,93.168,245125.0,123.0
2014-04-14 07:34:00,96.424,244341.0,3.0
2014-04-14 07:39:00,95.6,254256.0,5.0
2014-04-14 07:44:00,95.084,244250.0,88.0
2014-04-14 07:49:00,96.136,257829.0,74.0
2014-04-14 07:54:00,95.416,249961.0,84.0
2014-04-14 07:59:00,93.424,3255920.0,61.0
2014-04-14 08:04:00,94.636,256583.0,47.0
2014-04-14 08:09:00,95.084,3243410.0,137.0
2014-04-14 08:14:00,94.958,242797.0,58.0
2014-04-14 08:19:00,94.292,266761.0,4.0
2014-04-14 08:24:00,94.708,240054.0,79.0
2014-04-14 08:29:00,96.468,247797.0,41.0
2014-04-14 08:34:00,95.958,243652.0,80.0
2014-04-14 08:39:00,94.416,246122.0,93.0
2014-04-14 08:44:00,93.25,261319.0,7.0
2014-04-14 08:49:00,94.416,246188.0,2.0
2014-04-14 08:54:00,94.626,273897.0,9.0
2014-04-14 08:59:00,94.85,3226560.0,1.0
2014-04-14 09:04:00,92.294,267619.0,38.0
2014-04-14 09:09:00,95.5,3222390.0,34.0
2014-04-14 09:14:00,94.042,267290.0,20.0
2014-04-14 09:19:00,93.508,246346.0,6.0
2014-04-14 09:24:00,92.77,258775.0,62.0
2014-04-14 09:29:00,92.63,247139.0,5.0
2014-04-14 09:34:00,94.862,239030.0,5.0
2014-04-14 09:39:00,93.666,264852.0,7.0
2014-04-14 09:44:00,94.534,245109.0,22.0
2014-04-14 09:49:00,94.25,247650.0,9.0
2014-04-14 09:54:00,96.124,255217.0,8.0
2014-04-14 09:59:00,93.334,3256740.0,60.0
2014-04-14 10:04:00,96.53,252297.0,84.0
2014-04-14 10:09:00,91.958,3255140.0,9.0
2014-04-14 10:14:00,93.708,245207.0,12.0
2014-04-14 10:19:00,95.958,261411.0,61.0
2014-04-14 10:24:00,94.5,248442.0,77.0
2014-04-14 10:29:00,95.708,234227.0,34.0
2014-04-14 10:34:00,93.166,262916.0,43.0
2014-04-14 10:39:00,91.458,243965.0,34.0
2014-04-14 10:44:00,96.328,269786.0,119.0
2014-04-14 10:49:00,94.184,243424.0,41.0
2014-04-14 10:54:00,96.182,254331.0,5.0
2014-04-14 10:59:00,91.9,3225920.0,6.0
2014-04-14 11:04:00,92.542,274760.0,21.0
2014-04-14 11:09:00,94.22,3235040.0,169.0
2014-04-14 11:14:00,94.416,226882.0,29.0
2014-04-14 11:19:00,98.212,274551.0,64.0
2014-04-14 11:24:00,94.546,243678.0,93.0
2014-04-14 11:29:00,93.334,268744.0,7.0
2014-04-14 11:34:00,93.88,243537.0,11.0
2014-04-14 11:39:00,92.868,272854.0,62.0
2014-04-14 11:44:00,95.306,250481.0,54.0
2014-04-14 11:49:00,93.876,263026.0,4.0
2014-04-14 11:54:00,94.712,247761.0,5.0
2014-04-14 11:59:00,93.876,3241160.0,2.0
2014-04-14 12:04:00,95.876,247622.0,21.0
2014-04-14 12:09:00,96.708,3244430.0,56.0
2014-04-14 12:14:00,95.334,255419.0,17.0
2014-04-14 12:19:00,93.576,248049.0,18.0
2014-04-14 12:24:00,94.292,271746.0,192.0
2014-04-14 12:29:00,94.25,246256.0,68.0
2014-04-14 12:34:00,93.26,263923.0,9.0
2014-04-14 12:39:00,94.072,244058.0,59.0
2014-04-14 12:44:00,94.0,263818.0,32.0
2014-04-14 12:49:00,94.334,245562.0,79.0
2014-04-14 12:54:00,94.662,273713.0,76.0
2014-04-14 12:59:00,96.966,3223440.0,191.0
2014-04-14 13:04:00,93.626,257115.0,49.0
2014-04-14 13:09:00,93.874,3257980.0,57.0
2014-04-14 13:14:00,95.5,248855.0,104.0
2014-04-14 13:19:00,94.874,261345.0,8.0
2014-04-14 13:24:00,95.416,272407.0,177.0
2014-04-14 13:29:00,93.75,261660.0,164.0
2014-04-14 13:34:00,93.126,248905.0,66.0
2014-04-14 13:39:00,94.0,279150.0,36.0
2014-04-14 13:44:00,91.708,259640.0,71.0
2014-04-14 13:49:00,92.468,263080.0,35.0
2014-04-14 13:54:00,96.376,258559.0,100.0
2014-04-14 13:59:00,93.12,3250500.0,80.0
2014-04-14 14:04:00,90.606,247463.0,33.0
2014-04-14 14:09:00,94.958,3240320.0,196.0
2014-04-14 14:14:00,94.916,255462.0,203.0
2014-04-14 14:19:00,98.208,247251.0,188.0
2014-04-14 14:24:00,94.504,266930.0,164.0
2014-04-14 14:29:00,93.126,250313.0,150.0
2014-04-14 14:34:00,95.542,264478.0,86.0
2014-04-14 14:39:00,94.166,256915.0,89.0
2014-04-14 14:44:00,94.25,259946.0,53.0
2014-04-14 14:49:00,95.292,246235.0,88.0
2014-04-14 14:54:00,96.916,267462.0,125.0
2014-04-14 14:59:00,93.5,3255620.0,70.0
2014-04-14 15:04:00,96.25,246734.0,123.0
2014-04-14 15:09:00,96.0,3257930.0,63.0
2014-04-14 15:14:00,94.384,243800.0,43.0
2014-04-14 15:19:00,96.084,259471.0,167.0
2014-04-14 15:24:00,94.384,238407.0,93.0
2014-04-14 15:29:00,95.042,257799.0,72.0
2014-04-14 15:34:00,95.436,245794.0,46.0
2014-04-14 15:39:00,96.25,276265.0,65.0
2014-04-14 15:44:00,96.416,237681.0,28.0
2014-04-14 15:49:00,96.876,256126.0,135.0
2014-04-14 15:54:00,94.0,242674.0,221.0
2014-04-14 15:59:00,93.47,3230490.0,102.0
2014-04-14 16:04:00,95.224,263568.0,122.0
2014-04-14 16:09:00,94.084,3257080.0,13.0
2014-04-14 16:14:00,93.792,268001.0,20.0
2014-04-14 16:19:00,95.5,243584.0,21.0
2014-04-14 16:24:00,93.792,271558.0,10.0
2014-04-14 16:29:00,92.474,282275.0,92.0
2014-04-14 16:34:00,93.834,261742.0,75.0
2014-04-14 16:39:00,92.372,255371.0,11.0
2014-04-14 16:44:00,94.958,252028.0,10.0
2014-04-14 16:49:00,94.542,253957.0,43.0
2014-04-14 16:54:00,93.208,254325.0,135.0
2014-04-14 16:59:00,94.482,3260040.0,10.0
2014-04-14 17:04:00,93.192,264973.0,17.0
2014-04-14 17:09:00,93.642,3262910.0,58.0
2014-04-14 17:14:00,92.964,258360.0,122.0
2014-04-14 17:19:00,94.814,274360.0,250.0
2014-04-14 17:24:00,95.178,264174.0,128.0
2014-04-14 17:29:00,94.5,269493.0,219.0
2014-04-14 17:34:00,95.582,273387.0,114.0
2014-04-14 17:39:00,96.204,303109.0,130.0
2014-04-14 17:44:00,95.834,262509.0,64.0
2014-04-14 17:49:00,93.208,249190.0,76.0
2014-04-14 17:54:00,93.002,284020.0,9.0
2014-04-14 17:59:00,92.958,3239670.0,12.0
2014-04-14 18:04:00,96.272,285151.0,39.0
2014-04-14 18:09:00,95.404,3239010.0,49.0
2014-04-14 18:14:00,93.792,257909.0,44.0
2014-04-14 18:19:00,95.042,245175.0,91.0
2014-04-14 18:24:00,96.334,268181.0,116.0
2014-04-14 18:29:00,97.874,253455.0,32.0
2014-04-14 18:34:00,95.75,244791.0,253.0
2014-04-14 18:39:00,93.522,270364.0,10.0
2014-04-14 18:44:00,93.198,253782.0,163.0
2014-04-14 18:49:00,95.208,260633.0,152.0
2014-04-14 18:54:00,92.5,264177.0,39.0
2014-04-14 18:59:00,93.248,3257290.0,139.0
2014-04-14 19:04:00,93.584,251639.0,47.0
2014-04-14 19:09:00,94.364,3268590.0,10.0
2014-04-14 19:14:00,93.362,243895.0,13.0
2014-04-14 19:19:00,94.216,247579.0,54.0
2014-04-14 19:24:00,93.96,247561.0,102.0
2014-04-14 19:29:00,94.57,245308.0,56.0
2014-04-14 19:34:00,93.446,267430.0,64.0
2014-04-14 19:39:00,93.27,300265.0,47.0
2014-04-14 19:44:00,93.232,237502.0,239.0
2014-04-14 19:49:00,95.5,248129.0,120.0
2014-04-14 19:54:00,94.374,268456.0,157.0
2014-04-14 19:59:00,93.116,3234590.0,86.0
2014-04-14 20:04:00,93.402,263633.0,23.0
2014-04-14 20:09:00,92.44,3254340.0,42.0
2014-04-14 20:14:00,93.752,259956.0,18.0
2014-04-14 20:19:00,91.792,241698.0,197.0
2014-04-14 20:24:00,95.0,248046.0,78.0
2014-04-14 20:29:00,94.166,248998.0,74.0
2014-04-14 20:34:00,94.208,238273.0,100.0
2014-04-14 20:39:00,92.75,274783.0,65.0
2014-04-14 20:44:00,94.5,240688.0,182.0
2014-04-14 20:49:00,92.864,255276.0,72.0
2014-04-14 20:54:00,95.916,257031.0,154.0
2014-04-14 20:59:00,90.276,3255360.0,303.0
2014-04-14 21:04:00,93.22,249859.0,56.0
2014-04-14 21:09:00,97.042,3249660.0,77.0
2014-04-14 21:14:00,95.4,248563.0,229.0
2014-04-14 21:19:00,92.542,234449.0,202.0
2014-04-14 21:24:00,93.122,250409.0,72.0
2014-04-14 21:29:00,94.592,222676.0,6.0
2014-04-14 21:34:00,93.882,228328.0,62.0
2014-04-14 21:39:00,94.0,234785.0,69.0
2014-04-14 21:44:00,93.084,237276.0,8.0
2014-04-14 21:49:00,95.292,222864.0,12.0
2014-04-14 21:54:00,98.466,261360.0,6.0
2014-04-14 21:59:00,94.996,3216950.0,89.0
2014-04-14 22:04:00,95.632,254451.0,36.0
2014-04-14 22:09:00,96.782,3221190.0,86.0
2014-04-14 22:14:00,95.578,218554.0,253.0
2014-04-14 22:19:00,92.87,241390.0,54.0
2014-04-14 22:24:00,96.208,239855.0,15.0
2014-04-14 22:29:00,91.792,225635.0,7.0
2014-04-14 22:34:00,95.166,242242.0,12.0
2014-04-14 22:39:00,95.584,238559.0,52.0
2014-04-14 22:44:00,94.874,227698.0,4.0
2014-04-14 22:49:00,95.876,241768.0,42.0
2014-04-14 22:54:00,96.334,236803.0,63.0
2014-04-14 22:59:00,92.916,3227870.0,176.0
2014-04-14 23:04:00,95.542,231687.0,38.0
2014-04-14 23:09:00,94.416,3218590.0,43.0
2014-04-14 23:14:00,92.834,235358.0,30.0
2014-04-14 23:19:00,93.958,230174.0,26.0
2014-04-14 23:24:00,93.266,245502.0,4.0
2014-04-14 23:29:00,95.25,228695.0,47.0
2014-04-14 23:34:00,95.142,246371.0,19.0
2014-04-14 23:39:00,94.306,220510.0,33.0
2014-04-14 23:44:00,95.792,247599.0,167.0
2014-04-14 23:49:00,94.916,216184.0,99.0
2014-04-14 23:54:00,93.198,264045.0,77.0
2014-04-14 23:59:00,94.376,3220950.0,136.0
2014-04-15 00:04:00,95.46,235197.0,5.0
2014-04-15 00:09:00,95.956,3251430.0,3.0
2014-04-15 00:14:00,95.682,233712.0,26.0
2014-04-15 00:19:00,93.218,239937.0,155.0
2014-04-15 00:24:00,94.584,234934.0,109.0
2014-04-15 00:29:00,96.584,250453.0,142.0
2014-04-15 00:34:00,96.458,223365.0,10.0
2014-04-15 00:39:00,93.792,251789.0,4.0
2014-04-15 00:44:00,93.084,224792.0,55.0
2014-04-15 00:49:00,93.792,244355.0,57.0
2014-04-15 00:54:00,94.75,231851.0,14.0
2014-04-15 00:59:00,91.942,3236930.0,84.0
2014-04-15 01:04:00,94.334,249971.0,8.0
2014-04-15 01:09:00,92.92,3210910.0,44.0
2014-04-15 01:14:00,93.958,244898.0,190.0
2014-04-15 01:19:00,91.478,214081.0,78.0
2014-04-15 01:24:00,94.708,247575.0,28.0
2014-04-15 01:29:00,93.628,225824.0,8.0
2014-04-15 01:34:00,91.75,236859.0,35.0
2014-04-15 01:39:00,93.834,239795.0,23.0
2014-04-15 01:44:00,94.394,235576.0,139.0
2014-04-15 01:49:00,92.834,232808.0,32.0
2014-04-15 01:54:00,95.852,253999.0,107.0
2014-04-15 01:59:00,94.406,3214860.0,94.0
2014-04-15 02:04:00,93.584,240742.0,144.0
2014-04-15 02:09:00,92.25,3226340.0,22.0
2014-04-15 02:14:00,96.764,247431.0,3.0
2014-04-15 02:19:00,96.772,236062.0,110.0
2014-04-15 02:24:00,93.584,233359.0,44.0
2014-04-15 02:29:00,93.5,245841.0,5.0
2014-04-15 02:34:00,93.792,236469.0,4.0
2014-04-15 02:39:00,95.964,245136.0,28.0
2014-04-15 02:44:00,93.81,224314.0,70.0
2014-04-15 02:49:00,95.556,234005.0,57.0
2014-04-15 02:54:00,92.966,241651.0,13.0
2014-04-15 02:59:00,93.858,3203080.0,19.0
2014-04-15 03:04:00,95.354,261562.0,6.0
2014-04-15 03:09:00,92.408,3211830.0,59.0
2014-04-15 03:14:00,93.084,251200.0,11.0
2014-04-15 03:19:00,95.124,216012.0,9.0
2014-04-15 03:24:00,97.042,255496.0,9.0
2014-04-15 03:29:00,93.762,220503.0,25.0
2014-04-15 03:34:00,94.458,3232120.0,62.0
2014-04-15 03:39:00,95.792,233264.0,4.0
2014-04-15 03:44:00,93.792,227083.0,48.0
2014-04-15 03:49:00,95.812,229243.0,141.0
2014-04-15 03:54:00,94.126,251812.0,82.0
2014-04-15 03:59:00,93.75,3223190.0,5.0
2014-04-15 04:04:00,90.25,218885.0,5.0
2014-04-15 04:09:00,97.708,3255620.0,64.0
2014-04-15 04:14:00,95.218,222463.0,23.0
2014-04-15 04:19:00,95.48,225656.0,134.0
2014-04-15 04:24:00,92.916,240323.0,16.0
2014-04-15 04:29:00,94.874,228010.0,17.0
2014-04-15 04:34:00,93.376,223507.0,150.0
2014-04-15 04:39:00,92.084,236186.0,38.0
2014-04-15 04:44:00,95.456,227903.0,85.0
2014-04-15 04:49:00,95.542,225596.0,81.0
2014-04-15 04:54:00,93.75,247329.0,63.0
2014-04-15 04:59:00,92.328,3218660.0,48.0
2014-04-15 05:04:00,95.042,236447.0,26.0
2014-04-15 05:09:00,95.746,3235170.0,60.0
2014-04-15 05:14:00,94.922,237366.0,87.0
2014-04-15 05:19:00,94.532,219340.0,123.0
2014-04-15 05:24:00,96.336,250664.0,45.0
2014-04-15 05:29:00,93.584,229741.0,61.0
2014-04-15 05:34:00,94.176,243908.0,188.0
2014-04-15 05:39:00,94.25,259016.0,67.0
2014-04-15 05:44:00,96.512,230379.0,11.0
2014-04-15 05:49:00,92.708,256210.0,43.0
2014-04-15 05:54:00,94.666,250069.0,7.0
2014-04-15 05:59:00,92.458,3257030.0,62.0
2014-04-15 06:04:00,95.034,246250.0,5.0
2014-04-15 06:09:00,93.5,3253220.0,10.0
2014-04-15 06:14:00,92.346,235777.0,8.0
2014-04-15 06:19:00,91.454,257152.0,128.0
2014-04-15 06:24:00,92.0,249449.0,39.0
2014-04-15 06:29:00,92.0,237801.0,8.0
2014-04-15 06:34:00,93.698,253695.0,78.0
2014-04-15 06:39:00,94.208,249800.0,77.0
2014-04-15 06:44:00,93.824,253992.0,3.0
2014-04-15 06:49:00,88.376,254691.0,45.0
2014-04-15 06:54:00,94.0,258820.0,42.0
2014-04-15 06:59:00,91.166,3242550.0,38.0
2014-04-15 07:04:00,91.514,266086.0,65.0
2014-04-15 07:09:00,90.02799999999998,3264450.0,81.0
2014-04-15 07:14:00,88.97399999999998,247971.0,187.0
2014-04-15 07:19:00,95.298,237969.0,152.0
2014-04-15 07:24:00,93.726,254537.0,86.0
2014-04-15 07:29:00,91.542,245697.0,34.0
2014-04-15 07:34:00,92.416,230611.0,60.0
2014-04-15 07:39:00,95.47,260080.0,16.0
2014-04-15 07:44:00,97.542,237044.0,63.0
2014-04-15 07:49:00,92.552,257262.0,109.0
2014-04-15 07:54:00,93.416,250782.0,80.0
2014-04-15 07:59:00,89.87,3245600.0,37.0
2014-04-15 08:04:00,92.41,256761.0,66.0
2014-04-15 08:09:00,91.73,3245140.0,23.0
2014-04-15 08:14:00,93.624,231670.0,3.0
2014-04-15 08:19:00,93.134,244303.0,20.0
2014-04-15 08:24:00,92.334,259986.0,31.0
2014-04-15 08:29:00,94.376,243869.0,39.0
2014-04-15 08:34:00,94.078,251173.0,158.0
2014-04-15 08:39:00,93.042,237841.0,38.0
2014-04-15 08:44:00,93.958,244516.0,6.0
2014-04-15 08:49:00,94.124,244581.0,4.0
2014-04-15 08:54:00,91.458,251645.0,37.0
2014-04-15 08:59:00,93.376,3241260.0,2.0
2014-04-15 09:04:00,94.25,257323.0,6.0
2014-04-15 09:09:00,95.834,3243950.0,33.0
2014-04-15 09:14:00,94.564,239605.0,45.0
2014-04-15 09:19:00,93.25,258925.0,73.0
2014-04-15 09:24:00,94.348,240659.0,35.0
2014-04-15 09:29:00,97.188,257206.0,6.0
2014-04-15 09:34:00,95.114,229128.0,4.0
2014-04-15 09:39:00,95.958,261259.0,105.0
2014-04-15 09:44:00,95.708,234781.0,92.0
2014-04-15 09:49:00,91.83,251701.0,58.0
2014-04-15 09:54:00,93.584,250134.0,5.0
2014-04-15 09:59:00,93.166,3242060.0,5.0
2014-04-15 10:04:00,92.708,235443.0,44.0
2014-04-15 10:09:00,93.042,3237150.0,13.0
2014-04-15 10:14:00,95.084,245869.0,113.0
2014-04-15 10:19:00,97.042,232018.0,10.0
2014-04-15 10:24:00,93.958,260369.0,35.0
2014-04-15 10:29:00,94.124,238247.0,43.0
2014-04-15 10:34:00,92.416,262111.0,29.0
2014-04-15 10:39:00,95.166,244078.0,48.0
2014-04-15 10:44:00,93.084,250967.0,57.0
2014-04-15 10:49:00,95.43,246971.0,52.0
2014-04-15 10:54:00,93.904,269480.0,19.0
2014-04-15 10:59:00,94.054,3228030.0,53.0
2014-04-15 11:04:00,93.334,250288.0,119.0
2014-04-15 11:09:00,93.058,3253750.0,12.0
2014-04-15 11:14:00,93.92,207558.0,9.0
2014-04-15 11:19:00,94.208,260545.0,6.0
2014-04-15 11:24:00,95.806,239173.0,118.0
2014-04-15 11:29:00,90.75,259812.0,79.0
2014-04-15 11:34:00,93.584,234880.0,11.0
2014-04-15 11:39:00,93.334,263448.0,11.0
2014-04-15 11:44:00,94.292,232604.0,40.0
2014-04-15 11:49:00,95.272,247461.0,89.0
2014-04-15 11:54:00,93.958,255057.0,58.0
2014-04-15 11:59:00,90.75,3208770.0,87.0
2014-04-15 12:04:00,95.446,256915.0,53.0
2014-04-15 12:09:00,93.732,3250300.0,194.0
2014-04-15 12:14:00,91.162,251994.0,318.0
2014-04-15 12:19:00,92.19,235029.0,90.0
2014-04-15 12:24:00,93.87,262173.0,36.0
2014-04-15 12:29:00,92.918,240048.0,151.0
2014-04-15 12:34:00,93.208,261482.0,19.0
2014-04-15 12:39:00,92.792,237357.0,128.0
2014-04-15 12:44:00,96.75,256120.0,115.0
2014-04-15 12:49:00,93.374,225655.0,29.0
2014-04-15 12:54:00,94.358,263619.0,27.0
2014-04-15 12:59:00,93.27,3223480.0,10.0
2014-04-15 13:04:00,93.54,258380.0,95.0
2014-04-15 13:09:00,93.024,3242140.0,99.0
2014-04-15 13:14:00,95.166,241999.0,7.0
2014-04-15 13:19:00,95.04,245445.0,164.0
2014-04-15 13:24:00,93.904,240774.0,70.0
2014-04-15 13:29:00,93.834,264668.0,140.0
